customer_id,name,gender,join_date,city,loyalty_tier,age
C01254,Joseph Johnson,Male,2019-03-17,Los Angeles,Bronze,35
C01255,Barbara Martinez,Female,2022-03-19,New York,Silver,23
C01256,Andrew Lopez,Male,2022-07-14,New York,Bronze,27
C01257,Deborah Wilson,Female,2022-04-30,New York,Bronze,38
C01258,Donald Miller,Male,2019-03-14,Houston,Bronze,24
C01259,Lisa Hernandez,Female,2023-11-26,Chicago,Silver,23
C01260,Lisa Thompson,Female,2023-10-09,Los Angeles,Bronze,50
C01261,Matthew Thompson,Male,2023-03-25,Los Angeles,Gold,63
C01262,Anthony Davis,Male,2023-12-01,New York,Platinum,46
C01263,Daniel Jones,Male,2019-12-05,Chicago,Silver,58
C01264,Steven White,Male,2020-06-09,New York,Bronze,33
C01265,Kenneth Davis,Male,2023-01-11,New York,Silver,21
C01266,William Johnson,Male,2021-08-25,Houston,Gold,38
C01267,Jessica Thompson,Female,2019-01-18,Phoenix,Bronze,49
C01268,Steven Jackson,Male,2021-01-02,Phoenix,Bronze,53
C01269,Margaret Jones,Female,2022-08-15,New York,Silver,18
C01270,Donald Brown,Male,2020-01-13,Los Angeles,Bronze,20
C01271,Andrew Hernandez,Male,2023-06-18,Houston,Silver,43
C01272,Thomas Jackson,Male,2022-09-14,New York,Platinum,38
C01273,Barbara Wilson,Female,2023-10-18,Phoenix,Silver,51
C01274,Sarah Martin,Female,2022-02-27,Los Angeles,Silver,47
C01275,Emily Smith,Female,2020-02-25,Los Angeles,Bronze,38
C01276,James Wilson,Male,2023-01-01,Houston,Bronze,62
C01277,Daniel Brown,Male,2019-10-19,Los Angeles,Silver,21
C01278,Andrew Davis,Male,2020-05-01,Phoenix,Bronze,40
C01279,Sandra White,Female,2021-05-03,New York,Bronze,64
C01280,Andrew Thompson,Male,2022-06-06,Chicago,Platinum,59
C01281,Richard Martinez,Male,2020-04-18,Los Angeles,Bronze,29
C01282,Melissa Thomas,Female,2020-01-29,Chicago,Gold,39
C01283,Deborah Martin,Female,2021-05-11,Phoenix,Platinum,31
C01284,Robert Lopez,Male,2020-12-21,Los Angeles,Platinum,27
C01285,John Jones,Male,2019-01-01,Los Angeles,Bronze,50
C01286,Paul Brown,Male,2023-01-05,Houston,Bronze,33
C01287,Matthew Wilson,Male,2022-04-12,Phoenix,Gold,51
C01288,Sarah Jones,Female,2020-10-26,Chicago,Platinum,45
C01289,Andrew Hernandez,Male,2021-02-17,Phoenix,Silver,59
C01290,Matthew Hernandez,Male,2022-02-10,Chicago,Gold,31
C01291,Susan Smith,Female,2020-08-16,Phoenix,Bronze,30
C01292,Charles Anderson,Male,2020-08-28,Houston,Bronze,24
C01293,Deborah Martinez,Female,2023-04-12,Chicago,Platinum,20
C01294,Sarah Martinez,Female,2022-05-22,Chicago,Bronze,58
C01295,Nancy Lopez,Other,2019-04-05,New York,Gold,58
C01296,Andrew Brown,Male,2023-01-10,Houston,Gold,20
C01297,David Jones,Male,2020-04-20,Chicago,Gold,23
C01298,Patricia Anderson,Female,2020-01-07,Houston,Bronze,24
C01299,James Anderson,Male,2020-08-26,Phoenix,Silver,61
C01300,Melissa Taylor,Female,2020-06-09,Chicago,Platinum,51
C01301,Patricia Williams,Female,2022-06-06,New York,Silver,30
C01302,Donald Johnson,Male,2021-04-08,Phoenix,Bronze,35
C01303,James Wilson,Male,2023-04-20,Phoenix,Silver,35
C01304,Robert White,Male,2021-11-26,Phoenix,Silver,47
C01305,Robert Garcia,Male,2019-10-09,New York,Bronze,38
C01306,Mary Miller,Female,2019-03-04,Phoenix,Gold,58
C01307,Richard Jones,Male,2021-02-05,Chicago,Bronze,37
C01308,William White,Male,2021-06-10,New York,Bronze,38
C01309,Richard Garcia,Male,2020-08-07,Houston,Bronze,36
C01310,Betty White,Female,2021-04-01,Chicago,Bronze,41
C01311,Susan Johnson,Female,2023-06-14,Chicago,Silver,55
C01312,Mark Taylor,Male,2023-11-02,Houston,Bronze,59
C01313,Thomas Williams,Male,2023-04-15,Chicago,Silver,50
C01314,Michael Jackson,Male,2022-12-24,Los Angeles,Bronze,60
C01315,Matthew White,Male,2022-12-22,Los Angeles,Silver,42
C01316,Betty Smith,Female,2021-09-28,Phoenix,Gold,28
C01317,Michael Garcia,Male,2021-11-12,Houston,Silver,40
C01318,James Moore,Male,2023-08-26,Chicago,Bronze,57
C01319,Emily Davis,Female,2022-09-13,Houston,Gold,34
C01320,Lisa Johnson,Female,2023-02-08,Chicago,Silver,32
C01321,Kenneth Thomas,Male,2022-08-16,Phoenix,Gold,55
C01322,George Jackson,Male,2020-05-31,New York,Platinum,30
C01323,Patricia Williams,Female,2020-02-08,Phoenix,Silver,37
C01324,Ashley Smith,Female,2022-11-26,Los Angeles,Bronze,60
C01325,Robert Garcia,Male,2020-06-18,Los Angeles,Bronze,33
C01326,Andrew Taylor,Male,2021-01-30,Los Angeles,Bronze,18
C01327,Anthony Miller,Male,2019-11-07,Houston,Silver,48
C01328,Linda Thomas,Female,2021-01-24,Houston,Gold,26
C01329,Nancy Wilson,Female,2020-02-19,Chicago,Bronze,61
C01330,Emily White,Female,2023-07-18,Houston,Bronze,19
C01331,Betty Taylor,Female,2020-07-07,Los Angeles,Gold,39
C01332,Karen Jones,Female,2022-05-22,Phoenix,Platinum,49
C01333,Daniel Thomas,Male,2021-07-27,Los Angeles,Silver,59
C01334,Steven Johnson,Male,2021-06-04,Los Angeles,Bronze,34
C01335,Michael Moore,Male,2022-05-22,Houston,Silver,23
C01336,Margaret Smith,Female,2019-11-12,Chicago,Silver,28
C01337,Donald Smith,Male,2023-04-25,Chicago,Bronze,49
C01338,Thomas Brown,Male,2019-06-19,Houston,Bronze,56
C01339,Andrew Taylor,Male,2023-01-11,Houston,Gold,25
C01340,David Jones,Other,2023-07-10,Los Angeles,Gold,18
C01341,Deborah Moore,Female,2021-03-12,Chicago,Bronze,45
C01342,Steven Moore,Male,2019-05-04,New York,Bronze,41
C01343,Nancy Wilson,Female,2022-02-21,New York,Bronze,19
C01344,James Moore,Male,2021-06-30,Phoenix,Bronze,38
C01345,Patricia Thompson,Female,2019-12-13,Chicago,Bronze,65
C01346,William Jones,Male,2019-09-19,Houston,Silver,58
C01347,Donald Lopez,Male,2021-05-03,Houston,Bronze,33
C01348,Betty Johnson,Female,2019-05-07,Phoenix,Bronze,27
C01349,David Anderson,Other,2019-11-11,Phoenix,Bronze,58
C01350,Thomas Williams,Male,2019-03-11,Chicago,Bronze,45
C01351,Lisa Lopez,Female,2023-11-09,New York,Bronze,50
C01352,Patricia Taylor,Female,2021-01-27,Phoenix,Silver,54
C01353,David Martinez,Male,2022-09-19,Houston,Bronze,50
C01354,Sarah Smith,Female,2020-07-17,New York,Silver,44
C01355,Thomas Martinez,Male,2022-07-11,Los Angeles,Silver,47
C01356,Karen Smith,Female,2021-09-15,Phoenix,Bronze,63
C01357,George Moore,Male,2021-06-13,Chicago,Gold,55
C01358,Emily Thompson,Female,2021-10-18,Houston,Silver,18
C01359,William Moore,Male,2021-12-12,Chicago,Gold,65
C01360,Thomas Thomas,Male,2020-06-12,Houston,Silver,20
C01361,Betty Williams,Female,2023-02-20,Phoenix,Silver,31
C01362,Donald Moore,Male,2021-06-25,Phoenix,Gold,19
C01363,Melissa Hernandez,Female,2020-06-02,Los Angeles,Silver,44
C01364,Emily Davis,Female,2021-06-01,New York,Silver,42
C01365,Richard Miller,Male,2020-01-19,Phoenix,Bronze,25
C01366,Anthony Thompson,Male,2020-05-09,Phoenix,Gold,44
C01367,Sarah Anderson,Female,2022-07-23,Chicago,Platinum,41
C01368,Amanda Thomas,Female,2021-09-14,New York,Silver,32
C01369,Donald Garcia,Male,2022-12-12,Houston,Bronze,29
C01370,Donald Garcia,Male,2023-07-13,Houston,Gold,61
C01371,Mark Miller,Male,2022-07-22,New York,Platinum,58
C01372,Dorothy Williams,Female,2020-03-06,New York,Silver,56
C01373,Karen Garcia,Female,2019-03-12,Phoenix,Bronze,54
C01374,Deborah Thomas,Female,2022-02-24,Houston,Bronze,53
C01375,Karen Garcia,Female,2020-05-16,Phoenix,Silver,48
C01376,James Miller,Male,2021-06-29,Los Angeles,Bronze,54
C01377,David Moore,Male,2022-10-10,Houston,Platinum,50
C01378,Susan Davis,Female,2021-10-26,New York,Gold,47
C01379,Mark Jackson,Male,2019-04-11,New York,Silver,48
C01380,Andrew Brown,Male,2022-07-19,Houston,Platinum,63
C01381,Ashley Martin,Female,2023-07-18,Phoenix,Gold,64
C01382,John Taylor,Male,2022-05-22,New York,Gold,43
C01383,Linda Brown,Female,2022-09-29,Phoenix,Silver,27
C01384,Linda Garcia,Female,2023-12-07,Chicago,Gold,41
C01385,Emily Miller,Female,2020-03-17,Houston,Platinum,34
C01386,Steven Davis,Male,2019-08-19,New York,Silver,34
C01387,Donald Martinez,Male,2022-10-13,Chicago,Bronze,54
C01388,Lisa Smith,Female,2020-03-11,Chicago,Bronze,32
C01389,Susan White,Female,2021-06-23,Chicago,Bronze,58
C01390,William Jones,Male,2022-09-28,Chicago,Silver,27
C01391,Joseph Smith,Male,2022-04-08,Phoenix,Bronze,31
C01392,Matthew Jackson,Male,2023-12-21,Phoenix,Bronze,65
C01393,William White,Male,2020-06-13,Phoenix,Platinum,50
C01394,Emily Garcia,Female,2022-03-20,Chicago,Gold,51
C01395,Robert Anderson,Male,2022-03-26,Houston,Bronze,32
C01396,Michael Miller,Male,2020-04-11,Chicago,Bronze,40
C01397,Paul Davis,Male,2019-02-07,Houston,Gold,65
C01398,Michael Anderson,Male,2019-04-13,Los Angeles,Bronze,50
C01399,Andrew Williams,Male,2023-07-20,New York,Gold,21
C01400,Susan Davis,Female,2021-02-09,Houston,Bronze,32
C01401,Robert Miller,Male,2021-04-05,Houston,Silver,64
C01402,Patricia Miller,Female,2020-02-16,New York,Silver,32
C01403,Linda Thompson,Female,2023-12-11,Los Angeles,Silver,21
C01404,Linda Moore,Female,2019-08-15,Chicago,Bronze,23
C01405,George Martin,Male,2023-08-13,Houston,Silver,37
C01406,Michael Moore,Male,2022-08-28,Phoenix,Gold,59
C01407,Sarah Hernandez,Female,2022-11-18,Los Angeles,Platinum,56
C01408,Steven Jackson,Male,2020-07-02,Chicago,Bronze,36
C01409,Thomas Thompson,Male,2023-07-12,Chicago,Bronze,50
C01410,Susan Martin,Female,2019-12-13,Chicago,Platinum,18
C01411,Susan Garcia,Female,2023-05-03,Chicago,Silver,22
C01412,Ashley Anderson,Female,2019-10-21,Houston,Platinum,58
C01413,Karen Miller,Female,2020-08-24,Phoenix,Gold,37
C01414,Charles Lopez,Male,2023-07-06,Phoenix,Silver,31
C01415,Margaret Garcia,Female,2021-10-02,Phoenix,Bronze,28
C01416,Emily Lopez,Female,2021-10-08,Phoenix,Platinum,44
C01417,Charles Taylor,Male,2021-03-27,Chicago,Silver,27
C01418,Daniel Moore,Male,2022-01-04,Chicago,Gold,37
C01419,Margaret Johnson,Female,2022-07-19,Houston,Bronze,44
C01420,Sarah Smith,Female,2020-03-10,Chicago,Platinum,63
C01421,Matthew Smith,Male,2021-03-06,Los Angeles,Bronze,38
C01422,Jessica Miller,Female,2021-10-08,Houston,Silver,57
C01423,Joseph Garcia,Male,2021-05-01,Phoenix,Bronze,38
C01424,Patricia Thomas,Female,2022-12-30,Houston,Platinum,62
C01425,Michael Johnson,Male,2023-12-26,Houston,Bronze,58
C01426,Charles Brown,Male,2022-02-21,Chicago,Silver,48
C01427,Sandra Jones,Female,2019-08-18,Los Angeles,Bronze,27
C01428,Donald Davis,Male,2020-09-13,Phoenix,Silver,38
C01429,Lisa Smith,Female,2021-03-21,Phoenix,Silver,26
C01430,Betty Moore,Female,2021-09-02,New York,Platinum,65
C01431,Matthew Anderson,Male,2022-12-26,Los Angeles,Bronze,30
C01432,Mark Hernandez,Male,2019-03-13,Chicago,Bronze,43
C01433,Dorothy Taylor,Female,2023-06-30,Houston,Bronze,19
C01434,Daniel Thompson,Male,2019-04-10,Phoenix,Platinum,49
C01435,Melissa Williams,Female,2019-07-28,Chicago,Gold,53
C01436,Jennifer White,Female,2023-05-15,New York,Gold,47
C01437,Sandra Martinez,Female,2020-08-16,Phoenix,Gold,47
C01438,Jennifer Garcia,Female,2020-04-17,Houston,Silver,59
C01439,Mark Smith,Male,2023-06-28,Phoenix,Gold,43
C01440,Joseph Anderson,Male,2022-04-26,Phoenix,Bronze,45
C01441,Daniel Thompson,Male,2020-11-23,Los Angeles,Silver,47
C01442,Melissa Jones,Female,2023-11-20,Los Angeles,Platinum,30
C01443,Andrew Lopez,Male,2020-07-18,Los Angeles,Bronze,20
C01444,Nancy Davis,Female,2019-08-04,Los Angeles,Bronze,60
C01445,Thomas Davis,Male,2020-05-22,Los Angeles,Silver,31
C01446,Anthony Smith,Male,2022-09-27,Chicago,Bronze,46
C01447,Richard Miller,Male,2022-10-20,Los Angeles,Silver,42
C01448,Dorothy White,Female,2019-10-16,Phoenix,Platinum,64
C01449,Steven Lopez,Male,2020-10-13,Phoenix,Bronze,40
C01450,Paul Taylor,Male,2020-10-15,Chicago,Platinum,48
C01451,Anthony Hernandez,Male,2022-11-20,Chicago,Bronze,43
C01452,Mark Wilson,Male,2021-08-21,New York,Gold,32
C01453,Mary Martinez,Female,2022-04-25,New York,Gold,64
C01454,James Jones,Male,2021-02-12,Chicago,Bronze,51
C01455,John Lopez,Male,2022-12-30,Los Angeles,Gold,31
C01456,Mark Garcia,Male,2022-07-12,Chicago,Gold,29
C01457,Linda Garcia,Female,2020-07-18,Phoenix,Bronze,19
C01458,Thomas Lopez,Male,2022-06-08,Houston,Silver,38
C01459,Emily Johnson,Female,2021-10-27,New York,Bronze,65
C01460,Deborah Jackson,Female,2019-05-25,Los Angeles,Silver,28
C01461,Robert Hernandez,Male,2021-12-19,Los Angeles,Gold,22
C01462,Amanda Moore,Female,2022-12-13,New York,Platinum,26
C01463,Emily Martinez,Female,2019-01-03,Phoenix,Bronze,26
C01464,Linda Martin,Female,2022-02-09,Chicago,Platinum,49
C01465,William Davis,Male,2020-11-12,Phoenix,Silver,60
C01466,Deborah Brown,Female,2022-06-08,New York,Bronze,33
C01467,Donald White,Male,2021-07-24,Los Angeles,Bronze,51
C01468,Barbara Anderson,Female,2021-04-08,Phoenix,Gold,45
C01469,Patricia Thomas,Female,2023-12-06,Chicago,Gold,58
C01470,Patricia Davis,Female,2020-07-19,New York,Bronze,28
C01471,Matthew Miller,Male,2023-11-13,Houston,Silver,58
C01472,Thomas Thompson,Male,2020-10-29,Phoenix,Silver,46
C01473,Nancy Garcia,Female,2023-05-18,New York,Platinum,34
C01474,Ashley Brown,Female,2023-02-23,Chicago,Gold,60
C01475,Betty Hernandez,Female,2021-03-27,Chicago,Bronze,59
C01476,Ashley Brown,Female,2020-01-28,New York,Bronze,25
C01477,Lisa Moore,Female,2020-01-28,Phoenix,Gold,45
C01478,Margaret Garcia,Other,2019-09-15,Phoenix,Platinum,43
C01479,Richard Taylor,Male,2020-11-20,Phoenix,Gold,51
C01480,Dorothy Johnson,Female,2023-10-15,Phoenix,Gold,52
C01481,Susan Brown,Female,2023-07-08,Chicago,Bronze,61
C01482,Barbara Thompson,Female,2020-12-03,Los Angeles,Gold,57
C01483,Margaret Wilson,Female,2021-05-15,Houston,Bronze,42
C01484,Thomas Wilson,Other,2023-01-20,Phoenix,Silver,18
C01485,Richard Lopez,Male,2023-09-23,New York,Silver,56
C01486,Steven Garcia,Male,2022-06-28,New York,Bronze,33
C01487,Jessica Davis,Female,2022-07-25,Houston,Bronze,40
C01488,Anthony Brown,Male,2021-05-08,New York,Bronze,64
C01489,Barbara Martinez,Female,2020-04-16,Phoenix,Bronze,38
C01490,Linda Lopez,Female,2023-06-06,New York,Bronze,48
C01491,Amanda Lopez,Female,2021-07-17,Los Angeles,Gold,47
C01492,John Thomas,Male,2021-11-26,Los Angeles,Gold,34
C01493,Emily Wilson,Female,2022-08-16,New York,Silver,32
C01494,Steven Hernandez,Male,2022-01-31,Phoenix,Bronze,44
C01495,Sarah Martinez,Female,2021-05-20,New York,Gold,58
C01496,Robert Smith,Male,2021-02-19,Phoenix,Platinum,24
C01497,Mark Martinez,Male,2023-03-18,Houston,Bronze,24
C01498,Dorothy Thomas,Female,2023-10-24,Houston,Bronze,20
C01499,Michael Davis,Male,2019-11-03,Phoenix,Silver,41
C01500,Patricia Taylor,Female,2022-08-03,Phoenix,Gold,59
C01501,Patricia Thomas,Female,2023-11-17,Houston,Gold,58
C01502,Susan Smith,Female,2019-03-21,Houston,Bronze,58
C01503,Donald Martinez,Male,2022-07-04,Chicago,Gold,40
C01504,John Anderson,Male,2021-02-11,Chicago,Bronze,47
C01505,Amanda Anderson,Female,2020-05-13,Chicago,Bronze,65
C01506,Jennifer Anderson,Female,2020-06-18,Houston,Gold,40
C01507,Lisa Brown,Female,2020-12-08,Phoenix,Bronze,64
C01508,Susan Thomas,Female,2021-08-30,New York,Silver,30
C01509,Ashley Taylor,Female,2023-02-17,Chicago,Bronze,28
C01510,Charles Jackson,Male,2019-12-13,Los Angeles,Bronze,62
C01511,Anthony Lopez,Male,2023-10-06,Phoenix,Silver,62
C01512,Anthony Martinez,Male,2019-10-09,New York,Gold,27
C01513,Margaret Brown,Female,2022-05-17,Chicago,Bronze,65
C01514,Karen Moore,Female,2019-09-13,Chicago,Bronze,20
C01515,Karen Davis,Female,2021-04-30,Los Angeles,Bronze,33
C01516,Charles Davis,Male,2020-11-01,Los Angeles,Bronze,19
C01517,Andrew White,Male,2022-09-25,Phoenix,Silver,30
C01518,Kenneth Thomas,Male,2023-05-31,Houston,Silver,65
C01519,Sarah Hernandez,Female,2022-02-04,Chicago,Gold,41
C01520,Betty Williams,Female,2020-12-30,Chicago,Bronze,62
C01521,Kenneth Jones,Male,2021-02-06,Los Angeles,Gold,24
C01522,Deborah Davis,Female,2023-07-22,Phoenix,Bronze,64
C01523,Karen Moore,Female,2023-09-18,Chicago,Gold,35
C01524,Emily White,Female,2022-11-30,Phoenix,Silver,45
C01525,Ashley Thompson,Female,2020-06-16,New York,Bronze,59
C01526,Barbara Williams,Female,2023-01-20,New York,Gold,61
C01527,James Lopez,Male,2021-05-07,Chicago,Silver,49
C01528,Jessica Moore,Female,2020-02-19,Houston,Platinum,37
C01529,Melissa Jackson,Female,2021-08-04,Phoenix,Bronze,44
C01530,Mary Lopez,Female,2023-12-29,Los Angeles,Bronze,21
C01531,Dorothy Hernandez,Female,2019-08-09,Chicago,Silver,64
C01532,Susan Garcia,Female,2021-02-11,Los Angeles,Platinum,19
C01533,Margaret White,Female,2021-10-27,Houston,Bronze,62
C01534,Barbara Anderson,Female,2022-03-30,Houston,Silver,29
C01535,Thomas Martin,Male,2020-07-05,New York,Gold,23
C01536,Robert Anderson,Male,2020-09-15,Los Angeles,Bronze,46
C01537,Patricia Thompson,Female,2019-03-05,New York,Gold,21
C01538,Paul Smith,Male,2019-01-06,Chicago,Platinum,18
C01539,Kenneth White,Male,2019-03-27,Chicago,Gold,41
C01540,Emily Garcia,Female,2020-08-08,New York,Silver,52
C01541,Charles Lopez,Other,2019-10-29,Los Angeles,Gold,41
C01542,David Jackson,Male,2022-10-01,Phoenix,Gold,27
C01543,Michael Wilson,Male,2019-05-01,Houston,Platinum,36
C01544,David Brown,Male,2020-07-14,New York,Silver,49
C01545,Amanda Thomas,Female,2021-11-14,Los Angeles,Platinum,46
C01546,Betty Jones,Female,2019-07-23,New York,Bronze,33
C01547,John Martin,Male,2022-06-10,Houston,Bronze,60
C01548,Daniel Jackson,Male,2023-06-04,Phoenix,Bronze,54
C01549,Amanda Miller,Female,2023-06-09,Phoenix,Bronze,36
C01550,Mark Thomas,Male,2020-09-07,Chicago,Bronze,45
C01551,Daniel Thompson,Male,2019-03-16,Houston,Silver,48
C01552,Charles Johnson,Male,2023-03-27,Phoenix,Platinum,51
C01553,Kenneth White,Male,2019-10-05,New York,Bronze,52
C01554,Patricia Wilson,Female,2019-05-29,Los Angeles,Silver,42
C01555,Mark Jackson,Male,2023-07-29,Los Angeles,Bronze,51
C01556,Michael Moore,Male,2019-05-19,Los Angeles,Platinum,29
C01557,Emily Miller,Female,2019-08-15,Los Angeles,Gold,54
C01558,Michael Wilson,Male,2022-03-31,Phoenix,Bronze,18
C01559,Margaret Davis,Female,2021-10-24,Los Angeles,Platinum,41
C01560,George Martinez,Male,2020-03-16,Houston,Silver,45
C01561,Sarah Hernandez,Female,2021-08-20,Phoenix,Bronze,62
C01562,Richard Martin,Male,2022-07-09,New York,Bronze,34
C01563,Donald Jones,Male,2022-05-13,Phoenix,Bronze,60
C01564,Steven Williams,Male,2019-12-22,Los Angeles,Bronze,29
C01565,Anthony Wilson,Male,2021-03-07,Phoenix,Platinum,52
C01566,Michael Thomas,Male,2023-11-07,Chicago,Bronze,30
C01567,Dorothy Johnson,Female,2023-03-28,New York,Bronze,48
C01568,Anthony Garcia,Male,2020-12-11,Houston,Bronze,23
C01569,William Moore,Male,2022-02-26,New York,Silver,56
C01570,Jessica Miller,Female,2023-04-14,New York,Gold,64
C01571,Daniel Martinez,Male,2019-02-14,Chicago,Platinum,29
C01572,William Wilson,Male,2019-06-25,Chicago,Bronze,50
C01573,Donald Smith,Male,2020-08-26,New York,Bronze,46
C01574,Susan Jones,Female,2023-07-01,New York,Bronze,53
C01575,Andrew Smith,Male,2019-07-22,Chicago,Silver,57
C01576,Barbara Brown,Female,2021-09-26,Los Angeles,Bronze,61
C01577,Anthony White,Male,2019-01-11,Los Angeles,Silver,25
C01578,Jennifer Smith,Female,2019-04-20,Los Angeles,Silver,59
C01579,Deborah Thomas,Female,2022-04-14,Houston,Bronze,46
C01580,Ashley Martin,Female,2021-02-15,Los Angeles,Bronze,27
C01581,Lisa Garcia,Female,2022-01-23,Houston,Bronze,42
C01582,Sandra Wilson,Female,2022-02-17,Chicago,Gold,27
C01583,Anthony Jones,Male,2023-08-10,New York,Gold,58
C01584,Mark Moore,Male,2022-06-14,Chicago,Silver,64
C01585,Daniel Anderson,Male,2022-04-21,Houston,Silver,60
C01586,Richard Miller,Male,2023-07-05,Houston,Bronze,54
C01587,Amanda Hernandez,Female,2022-02-03,Los Angeles,Platinum,41
C01588,Andrew Moore,Male,2020-03-15,Chicago,Silver,37
C01589,Andrew Garcia,Male,2020-09-11,Phoenix,Bronze,60
C01590,Ashley Smith,Female,2022-09-03,Houston,Bronze,62
C01591,Kenneth Jones,Male,2020-06-19,Los Angeles,Bronze,59
C01592,Nancy Moore,Female,2020-09-06,Houston,Bronze,33
C01593,Deborah Jackson,Female,2023-02-21,Los Angeles,Bronze,65
C01594,Mary Johnson,Female,2019-07-23,New York,Bronze,39
C01595,William Miller,Male,2022-01-13,New York,Bronze,37
C01596,Donald Martin,Male,2021-09-07,New York,Silver,39
C01597,David Jones,Male,2019-11-12,Los Angeles,Gold,28
C01598,Andrew Martin,Male,2022-06-26,Houston,Bronze,62
C01599,Barbara Moore,Female,2021-02-13,Chicago,Platinum,24
C01600,Steven Garcia,Male,2022-03-29,New York,Silver,19
C01601,Melissa White,Female,2022-01-30,Phoenix,Platinum,29
C01602,Melissa Taylor,Female,2023-03-08,Houston,Platinum,39
C01603,Deborah Wilson,Female,2019-08-03,New York,Bronze,61
C01604,Jessica Anderson,Female,2019-12-11,Houston,Platinum,36
C01605,Kenneth Hernandez,Male,2023-03-18,New York,Bronze,28
C01606,Dorothy Smith,Female,2020-08-19,Chicago,Silver,49
C01607,Lisa Martinez,Female,2019-06-11,Chicago,Silver,46
C01608,Donald Williams,Male,2021-04-27,Houston,Gold,39
C01609,James Wilson,Male,2019-02-03,Phoenix,Gold,42
C01610,Sarah Thomas,Female,2022-03-26,Los Angeles,Bronze,39
C01611,Nancy Jones,Female,2022-08-11,Chicago,Silver,40
C01612,Jennifer Moore,Female,2023-02-27,Chicago,Bronze,60
C01613,Linda Smith,Female,2021-09-16,New York,Gold,26
C01614,William White,Male,2020-07-04,New York,Bronze,33
C01615,Nancy Lopez,Female,2019-01-30,New York,Gold,22
C01616,Nancy Brown,Female,2022-12-02,Los Angeles,Silver,57
C01617,Robert Garcia,Male,2020-03-06,New York,Bronze,23
C01618,Robert Thomas,Male,2020-12-25,New York,Bronze,38
C01619,Steven Lopez,Male,2020-09-04,Phoenix,Gold,63
C01620,Paul Smith,Male,2019-07-10,Los Angeles,Silver,23
C01621,Ashley White,Other,2021-03-28,Los Angeles,Bronze,30
C01622,Nancy Davis,Female,2019-08-24,New York,Bronze,28
C01623,Dorothy Wilson,Female,2021-07-10,Houston,Silver,31
C01624,Paul Smith,Male,2021-12-07,Houston,Gold,59
C01625,Robert Martin,Male,2020-05-16,Chicago,Bronze,40
C01626,Ashley Smith,Female,2022-08-29,New York,Bronze,65
C01627,George Williams,Male,2022-01-28,New York,Silver,54
C01628,Emily Taylor,Female,2021-09-18,Chicago,Silver,49
C01629,Jessica Davis,Female,2021-08-31,Chicago,Silver,55
C01630,Donald Anderson,Male,2022-01-01,Los Angeles,Silver,43
C01631,Barbara Thomas,Female,2022-12-13,Houston,Silver,44
C01632,Barbara Thomas,Female,2021-09-11,New York,Bronze,41
C01633,David Miller,Male,2020-06-20,New York,Bronze,24
C01634,Richard Smith,Male,2020-04-10,New York,Bronze,49
C01635,Richard Martin,Male,2023-09-03,Houston,Bronze,56
C01636,John Taylor,Male,2020-05-11,Houston,Silver,24
C01637,Barbara Davis,Female,2023-01-21,New York,Silver,51
C01638,Lisa Garcia,Female,2022-07-17,Houston,Silver,39
C01639,Deborah Jones,Female,2022-08-25,Chicago,Silver,51
C01640,William Taylor,Male,2022-03-05,Chicago,Gold,54
C01641,Joseph Miller,Male,2022-10-21,Houston,Bronze,38
C01642,Emily Martinez,Female,2021-08-29,Los Angeles,Silver,53
C01643,Barbara Anderson,Female,2021-10-25,Chicago,Silver,58
C01644,Deborah Davis,Other,2020-12-12,Phoenix,Gold,33
C01645,Linda Thomas,Female,2019-03-02,Houston,Bronze,27
C01646,George Martinez,Male,2023-07-03,Phoenix,Silver,22
C01647,Thomas Jones,Male,2020-08-23,Houston,Gold,41
C01648,Daniel Taylor,Male,2020-11-24,New York,Silver,57
C01649,Emily Anderson,Female,2021-04-27,Houston,Platinum,56
C01650,George Lopez,Male,2020-08-07,Phoenix,Platinum,25
C01651,Dorothy Wilson,Female,2020-08-28,Chicago,Silver,33
C01652,Richard Jones,Male,2019-02-03,Houston,Bronze,36
C01653,Donald Jones,Male,2022-08-02,New York,Bronze,46
C01654,Linda Martinez,Female,2022-10-11,Houston,Gold,47
C01655,Kenneth Jones,Male,2022-11-09,Chicago,Bronze,38
C01656,Matthew Jones,Male,2021-10-11,New York,Silver,38
C01657,Margaret Garcia,Female,2022-09-11,Houston,Silver,38
C01658,Nancy White,Female,2019-04-18,Phoenix,Silver,54
C01659,Barbara Martin,Female,2019-06-23,New York,Gold,22
C01660,Joseph Williams,Male,2019-11-14,New York,Silver,41
C01661,Robert Martin,Male,2022-07-06,Chicago,Bronze,43
C01662,Anthony Jones,Male,2022-07-17,Phoenix,Silver,53
C01663,Sarah Davis,Female,2022-10-25,New York,Bronze,33
C01664,Karen Martin,Female,2023-09-29,New York,Bronze,20
C01665,William Jackson,Male,2020-12-23,New York,Platinum,38
C01666,Charles Martin,Male,2022-05-14,Chicago,Bronze,19
C01667,Patricia Miller,Female,2019-05-05,Houston,Bronze,32
C01668,Kenneth Taylor,Male,2021-12-21,Phoenix,Gold,50
C01669,George Wilson,Male,2020-04-18,Los Angeles,Silver,35
C01670,Richard Lopez,Male,2022-04-21,Phoenix,Bronze,34
C01671,Charles Moore,Male,2021-03-19,Chicago,Bronze,19
C01672,Jessica Garcia,Female,2023-05-10,Houston,Gold,25
C01673,Richard Miller,Male,2019-11-28,New York,Gold,54
